,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
89,CNN,"Although physicians still have no vaccine or cure for the novel coronavirus, health officials and pharmaceutical companies around the world are working hard to develop them. Here are some recent developments in the race to find treatments for the virus. https://t.co/jCwZoEALGM",2/29/2020 1:13,although physician still vaccine cure novel coronavirus health official pharmaceutical company around world work hard develop recent development race find treatment virus,0.0,-1,1,0.0,0.0,0.0
90,CNN,"Heaven Fitch beat her rival in the 106-pound weight class and became the first female to win a high school wrestling state championship in North Carolina, according to the North Carolina High School Athletic Association https://t.co/xajpjHmyoc https://t.co/NUaCbMsc2a",2/29/2020 1:12,heaven fitch beat rival pound weight class become first female win high school wrestle state championship north carolina accord north carolina high school athletic association,0.0,1,1,0.0,0.0,0.0
91,CNN,"Sen. Bernie Sanders holds substantial leads in the two largest states to vote in next weekâs Super Tuesday lineup of primaries, according to new CNN polls. @JohnKing breaks down the numbers. https://t.co/04QNsQ3Fsc https://t.co/knaSdOQWV6",2/29/2020 1:08,sen bernie sander hold substantial lead two large state vote next week super tuesday lineup primary accord new cnn poll johnking break number,0.0,1,1,0.0,0.0,0.0
92,CNN,This mother of five from Washington state was able to guess a five-word 'Wheel of Fortune' puzzle with only two letters given https://t.co/iycl5QaoSR https://t.co/oLtDcbU595,2/29/2020 1:07,mother five washington state able guess five word wheel fortune puzzle two letter give,1.0,1,0,0.0,1.0,1.0
93,CNN,"Lucy the Elephant, the New Jersey-based attraction whose claim to fame is being the world's largest elephant and the oldest roadside attraction in the United States, will soon open its doors to overnight guests for the first time in over 100 years. https://t.co/gv3WIQXByY https://t.co/4EZe60WB7G",2/29/2020 1:05,lucy elephant new jersey base attraction whose claim fame world large elephant old roadside attraction united state soon open door overnight guest first time year,0.0,-1,1,0.0,0.0,0.0
94,CNN,"Boeing's Starliner spacecraft, which was slated to begin flying NASA astronauts to the International Space Station this year, faces new questions about safety after a botched test flight in December https://t.co/F9UP6IEfdx",2/29/2020 1:01,boeings starliner spacecraft slat begin fly nasa astronaut international space station year face new question safety botched test flight december,-1.0,1,1,-1.0,-1.0,-1.0
95,CNN,"Sen. Cory Booker on the Trump campaign's outreach to black voters: ""Their goal is not to win the black vote. That will not happen. But it seems like their play is to do what they saw the last time, ... reduce black turnout, ... and to try to scrape and attract 5%, 6%."" https://t.co/IZTw0FzU30",2/29/2020 1:00,sen cory booker trump campaign outreach black voter goal win black vote happen seem like play saw last time reduce black turnout try scrape attract,0.0,1,1,0.0,0.0,0.0
96,CNN,Actor @mrdannyglover says he's thrown his support behind Bernie Sanders' bid for the White House because of the senator's history and authenticity. https://t.co/xuLTFiWRQ1 https://t.co/c1Kxj86mgn,2/29/2020 0:58,actor mrdannyglover say thrown support behind bernie sander bid white house senator history authenticity,0.0,-1,1,0.0,0.0,0.0
97,CNN,".@andersoncooper: ""Do you feel like the government... is prepared for this [coronavirus]? Is America prepared for this?"" 

Democratic Rep. Jimmy Gomez: ""I hope so. Right now it feel like it was a discombobulated effort. One agency doesn't know what the other agency is doing."" https://t.co/7X4uz05Zwq",2/29/2020 0:54,andersoncooper feel like government prepare coronavirus america prepared democratic rep jimmy gomez hope right feel like discombobulated effort one agency doesnt know agency,0.0,1,1,0.0,0.0,0.0
98,CNN,"Fmr. Treasury Sec. Larry Summers calls Trump's top economic adviser Larry Kudlow's suggestion that it's a good time to buy for long-term investors ""a very poor, misguided performance of his duty."" Stocks posted their worst week since the financial crisis amid coronavirus fears. https://t.co/HVpY6DrgxG",2/29/2020 0:53,fmr treasury sec larry summer call trump top economic adviser larry kudlows suggestion good time buy long term investor poor misguide performance duty stock post bad week since financial crisis amid coronavirus fear,-1.0,1,-1,-1.0,-1.0,-1.0
99,CNN,"RT @CNNTonight: As the World Health Organization announces the coronavirus outbreak has reached the âhighest levelâ of risk for the world,â¦",2/29/2020 0:50,,0.0,0,0,0.0,0.0,0.0
100,CNN,"The Los Angeles County Sheriff's Department said  it was ""deeply disturbed"" over a report that deputies shared photographs from the scene of the helicopter crash that killed Kobe Bryant, his daughter and seven others https://t.co/O7enQXzBRM",2/29/2020 0:46,los angeles county sheriff department say deeply disturb report deputy share photograph scene helicopter crash kill kobe bryant daughter seven others,-1.0,0,-1,-1.0,-1.0,-1.0
101,CNN,"Clearview AI has been suspended from Apple's developer program for flouting its policies, the latest controversy to hit the face recognition app https://t.co/mfuMYyLfwE",2/29/2020 0:42,clearview ai suspend apple developer program flout policy late controversy hit face recognition app,0.0,-1,-1,0.0,0.0,0.0
102,CNN,"President Trump formally announced Friday that he will nominate Kenneth Braithwaite, the current US ambassador to Norway, to be his next Navy Secretary https://t.co/ai52v5qlwy",2/29/2020 0:36,president trump formally announce friday nominate kenneth braithwaite current u ambassador norway next navy secretary,0.0,0,0,0.0,0.0,0.0
103,CNN,"President Trump's advisers huddled on Friday to begin developing plans that would both stanch the economic effects of the spreading coronavirus outbreak and impose new restrictions on travelers from Japan and South Korea, sources say https://t.co/BSAQ7hN5RO",2/29/2020 0:31,president trump adviser huddle friday begin develop plan would stanch economic effect spread coronavirus outbreak impose new restriction traveler japan south korea source say,0.0,1,-1,0.0,0.0,0.0
104,CNN,"The family of the employee who killed five co-workers at the Molson Coors complex in Milwaukee before taking his own life on Friday expressed ""terrible sadness and heartache over the tragic incident"" https://t.co/KmrG4il3GR",2/29/2020 0:25,family employee kill five co worker molson coors complex milwaukee take life friday express terrible sadness heartache tragic incident,-1.0,-1,-1,-1.0,-1.0,-1.0
105,CNN,"David Beckham says the âfreedom to dreamâ is the motive of his new MLS club @InterMiamiCF. Ahead of #myfreedomday, tell us what freedom means to you at https://t.co/b2j1c9IzGo https://t.co/tBhmK2EJzZ",2/29/2020 0:16,david beckham say freedom dream motive new ml club intermiamicf ahead myfreedomday tell u freedom mean,0.0,-1,1,0.0,0.0,0.0
106,CNN,Friday's rally wasn't the first time President Trump has suggested his supporters get involved in a Democratic primary in order to benefit him politically https://t.co/vVMfYZvpwR,2/29/2020 0:12,friday rally wasnt first time president trump suggest supporter get involve democratic primary order benefit politically,0.0,1,1,0.0,0.0,0.0
107,CNN,RT @CNNTonight: CNN's Chief Medical Correspondent Dr. Sanjay Gupta answers viewers' questions on the coronavirus as the CDC says they expecâ¦,2/29/2020 0:01,,0.0,0,0,0.0,0.0,0.0
108,CNN,"The person in Oregon diagnosed with a presumptive case of the novel coronavirus had no known travel exposure and is believed to have contracted the disease through the community, according to Oregon Health Authority Director Pat Allen https://t.co/0YJFDLTBLv",2/29/2020 11:39,person oregon diagnose presumptive case novel coronavirus know travel exposure believe contract disease community accord oregon health authority director pat allen,0.0,0,1,0.0,0.0,0.0
109,CNN,"The UK has left the EU, and a future relationship is being negotiated. Without a major breakthrough in the coming weeks, it's hard to see how this concludes any way other than the UK's transition period ending with no formal deal | Analysis by @lukemcgee https://t.co/3Mm4xUqLa4",2/29/2020 11:36,uk leave eu future relationship negotiate without major breakthrough coming week hard see conclude way uks transition period end formal deal analysis lukemcgee,0.0,-1,-1,0.0,0.0,0.0
110,CNN,"JUST IN: A presumptive coronavirus case in Oregon is thought to be the third in the US from community transmission, but the CDC has not yet confirmed the state's test https://t.co/3TMBGYEddA",2/29/2020 11:15,presumptive coronavirus case oregon think third u community transmission cdc yet confirm state test,0.0,0,0,0.0,0.0,0.0
111,CNN,"President Trump's meeting with Association of Southeast Nations leaders has been postponed, a senior administration official told CNN. The meeting had been due to take place in Las Vegas, Nevada, on March 14. https://t.co/Xy6w7J84gA",2/29/2020 10:51,president trump meeting association southeast nation leader postpone senior administration official tell cnn meeting due take place la vega nevada march,0.0,-1,-1,0.0,0.0,0.0
112,CNN,As the number of women who accuse a former Columbia University gynecologist of sexual assault keeps growing -- it currently stands at 78 -- new evidence has emerged that indicates university officials were warned about his behavior decades ago https://t.co/WEWThOCKEz,2/29/2020 10:49,number woman accuse former columbia university gynecologist sexual assault keep grow currently stand new evidence emerge indicate university official warn behavior decade ago,-1.0,1,-1,-1.0,-1.0,-1.0
113,CNN,The Centers for Disease Control has some suggestions about facial hair and using face masks https://t.co/EqUcM87nUL,2/29/2020 10:44,center disease control suggestion facial hair use face mask,0.0,-1,0,0.0,0.0,0.0
114,CNN,"The global death toll from coronavirus has reached 2,922. On Friday, 47 more people died in mainland China from coronavirus, according to Chinaâs National Health Commission.

Follow the latest updates: https://t.co/VL4XUPiTZw",2/29/2020 10:42,global death toll coronavirus reach friday people die mainland china coronavirus accord china national health commission follow late update,-1.0,-1,-1,-1.0,-1.0,-1.0
115,CNN,"The novel coronavirus has symptoms that include a runny nose, cough, sore throat, possibly a headache and maybe a fever, which can last for a couple of days https://t.co/e7kAxDYcaK https://t.co/NrGFydWlfV",2/29/2020 10:41,novel coronavirus symptom include runny nose cough sore throat possibly headache maybe fever last couple day,0.0,0,-1,0.0,0.0,0.0
116,CNN,"The US has confirmed its 64th coronavirus case. The new case was reported in Solano County, California. The individual was a Travis Air Force Base evacuee and passenger of the Diamond Princess cruise ship in Yokohama. https://t.co/1vik3XsQu9",2/29/2020 10:28,u confirm th coronavirus case new case report solano county california individual travis air force base evacuee passenger diamond princess cruise ship yokohama,-1.0,-1,1,-1.0,-1.0,-1.0
117,CNN,"The web address, or domain name, used by the impersonator was registered in Russia, online records show. But ""any individual can register a domain name in any particular country,"" the DNC's chief security officer said in a security alert sent to campaigns. https://t.co/einYN8qoBB",2/29/2020 10:20,web address domain name use impersonator register russia online record show individual register domain name particular country dncs chief security officer say security alert send campaign,0.0,1,1,0.0,0.0,0.0
118,CNN,An impersonator posing as a Bernie Sanders campaign official contacted at least two other Democratic presidential campaigns in an attempt to arrange calls with their candidates https://t.co/X7hv1wVjx1,2/29/2020 10:16,impersonator posing bernie sander campaign official contact least two democratic presidential campaign attempt arrange call candidate,0.0,-1,0,0.0,0.0,0.0
119,CNN,Who will come out on top? 14 more states open their polls for the primary race on Tuesday. Join us for Super Tuesday live coverage starting at 4 p.m. ET on CNN https://t.co/I5UmuFy45t,2/29/2020 10:00,come top state open poll primary race tuesday join u super tuesday live coverage start pm et cnn,0.0,1,1,0.0,0.0,0.0
